time/fps,time/episodes,time/time_elapsed,time/total timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,train/critic_loss,train/learning_rate,train/n_updates,train/actor_loss
115,7930,3442,396500,-68.99624085,50.0,5.769595892429352,0.0001,392400,26.057487182617187
115,7940,3446,397000,-72.05380019,50.0,5.835537259578705,0.0001,392800,26.15821258544922
115,7950,3451,397500,-69.11199206,50.0,5.8936926770210265,0.0001,393400,26.034305362701417
115,7960,3455,398000,-68.20911436,50.0,5.900502665042877,0.0001,393800,26.05196186065674
115,7970,3460,398500,-66.87903256999999,50.0,5.966510350704193,0.0001,394400,26.015124855041503
115,7980,3464,399000,-68.048869,50.0,5.954554631710052,0.0001,394800,26.05523292541504
115,7990,3469,399500,-67.23981223,50.0,5.977183413505554,0.0001,395400,26.014629917144774
115,8000,3472,400000,-69.25834527,50.0,6.008215892314911,0.0001,395800,26.077497901916505
115,8010,3478,400500,-69.41999599,50.0,6.0317056012153625,0.0001,396400,25.992784786224366
115,8020,3482,401000,-68.86759403,50.0,5.996095807552337,0.0001,396800,25.944887580871583
115,8030,3487,401500,-70.51008547999999,50.0,6.07694993019104,0.0001,397400,26.038791961669922
115,8040,3490,402000,-75.57916074999999,50.0,5.963109712600708,0.0001,397800,26.109957141876222
115,8050,3496,402500,-76.52146330999999,50.0,6.190008451938629,0.0001,398400,26.130972805023195
115,8060,3500,403000,-82.77978264,50.0,6.135490956306458,0.0001,398800,26.07534990310669
115,8070,3505,403500,-83.34547982999999,50.0,6.1752624464035035,0.0001,399400,26.160742301940918
115,8080,3509,404000,-86.96065638999998,50.0,6.120164375305176,0.0001,399800,26.12924156188965
115,8090,3514,404500,-89.90298864999998,50.0,6.145887451171875,0.0001,400400,26.03066379547119
115,8100,3517,405000,-88.82349675000003,50.0,6.260916500091553,0.0001,400800,26.153587303161622
115,8110,3522,405500,-88.70933298,50.0,6.289854371547699,0.0001,401400,26.14568462371826
115,8120,3526,406000,-89.09179963999998,50.0,6.300153863430023,0.0001,401800,26.071661682128905
115,8130,3532,406500,-89.40834299,50.0,6.380257682800293,0.0001,402400,26.08346429824829
115,8140,3535,407000,-79.99557395999999,50.0,6.269153621196747,0.0001,402800,26.009704151153564
115,8150,3541,407500,-81.89853762000001,50.0,6.37055780172348,0.0001,403400,26.07773094177246
115,8160,3544,408000,-78.31840349999999,50.0,6.437243754863739,0.0001,403800,26.181580505371095
115,8170,3549,408500,-77.56105205,50.0,6.4059049510955814,0.0001,404400,26.20420087814331
115,8180,3553,409000,-74.55533819,50.0,6.498266274929047,0.0001,404800,26.027516689300537
115,8190,3558,409500,-72.79283973000001,50.0,6.44888224363327,0.0001,405400,26.007490234375
115,8200,3562,410000,-75.81072016,50.0,6.540799725055694,0.0001,405800,26.059969310760497
115,8210,3567,410500,-77.32279821000002,50.0,6.562101736068725,0.0001,406400,26.04427671432495
115,8220,3571,411000,-78.0082918,50.0,6.526947300434113,0.0001,406800,26.11437364578247
115,8230,3576,411500,-81.53519361999999,50.0,6.588120431900024,0.0001,407400,26.236308689117433
115,8240,3580,412000,-83.95970082,50.0,6.68401198387146,0.0001,407800,26.147357711791994
115,8250,3585,412500,-83.30051111,50.0,6.632421984672546,0.0001,408400,26.19370008468628
115,8260,3589,413000,-87.97676557999999,50.0,6.68072158575058,0.0001,408800,26.19604103088379
115,8270,3594,413500,-88.25897477999997,50.0,6.708505823612213,0.0001,409400,26.24654151916504
115,8280,3599,414000,-87.04584713,50.0,6.68469987154007,0.0001,409800,26.062644596099855
115,8290,3604,414500,-87.96796194999999,50.0,6.775985527038574,0.0001,410400,26.20423059463501
115,8300,3607,415000,-87.83347617000001,50.0,6.7404211592674255,0.0001,410800,26.160373191833497
114,8310,3613,415500,-90.69920306,50.0,6.780236458778381,0.0001,411400,26.08193643569946
115,8320,3616,416000,-90.38141744,50.0,6.842117090225219,0.0001,411800,26.22631706237793
115,8330,3621,416500,-90.32582594,50.0,6.801843423843383,0.0001,412400,26.187162475585936
115,8340,3625,417000,-89.62860138999999,50.0,6.793945870399475,0.0001,412800,26.135899314880373
115,8350,3630,417500,-88.12285958999999,50.0,6.836168966293335,0.0001,413400,26.119164066314696
115,8360,3633,418000,-81.73592391,50.0,6.965314733982086,0.0001,413800,26.139240188598635
115,8370,3638,418500,-82.28071561,50.0,6.8683265948295595,0.0001,414400,26.238660564422606
115,8380,3643,419000,-82.65157458,50.0,6.8697157168388365,0.0001,414800,26.211715908050536
114,8390,3648,419500,-82.23846827,50.0,6.927007365226745,0.0001,415400,26.17838441848755
115,8400,3651,420000,-79.20428829,50.0,7.023649814128876,0.0001,415800,26.287958488464355
114,8410,3656,420500,-75.24728842,50.0,6.986875369548797,0.0001,416400,26.164610309600832
115,8420,3660,421000,-73.16033881,50.0,6.956813623905182,0.0001,416800,26.240025539398193
114,8430,3665,421500,-68.08712759,50.0,7.071896092891693,0.0001,417400,26.149781761169432
115,8440,3669,422000,-69.90217628,50.0,7.0027387547492985,0.0001,417800,26.06030601501465
114,8450,3675,422500,-69.92703596999999,50.0,7.106682665348053,0.0001,418400,26.17738586425781
114,8460,3678,423000,-70.09228762000001,50.0,7.112974586486817,0.0001,418800,26.31054636001587
114,8470,3684,423500,-69.54506497999999,50.0,7.099011771678924,0.0001,419400,26.11451936721802
114,8480,3688,424000,-72.49424318999999,50.0,7.1781970453262325,0.0001,419800,26.236732635498047
114,8490,3693,424500,-79.00305200000001,50.0,7.2071801590919495,0.0001,420400,26.30028018951416
114,8500,3697,425000,-79.65596783000001,50.0,7.333801870346069,0.0001,420800,26.191252174377443
114,8510,3703,425500,-78.90329524999999,50.0,7.249683644771576,0.0001,421400,26.237988052368163
114,8520,3707,426000,-82.55048260000001,50.0,7.31961758852005,0.0001,421800,26.3228821182251
114,8530,3712,426500,-82.6819666,50.0,7.292919754981995,0.0001,422400,26.257344551086426
114,8540,3716,427000,-81.30947733,50.0,7.328244559764862,0.0001,422800,26.29982521057129
114,8550,3721,427500,-92.72245342999999,50.0,7.332263314723969,0.0001,423400,26.275207195281983
114,8560,3726,428000,-91.21198069999998,50.0,7.539377086162567,0.0001,423800,26.331735820770263
114,8570,3731,428500,-91.23864553000001,50.0,7.4450855588912965,0.0001,424400,26.359628162384034
114,8580,3734,429000,-90.70394454,50.0,7.596953299045563,0.0001,424800,26.28335084915161
114,8590,3739,429500,-84.59790249000001,50.0,7.5836776661872864,0.0001,425400,26.362410526275635
114,8600,3744,430000,-87.77926845000002,50.0,7.558427734375,0.0001,425800,26.210061779022215
114,8610,3749,430500,-88.35743697,50.0,7.576800265312195,0.0001,426400,26.309498195648192
114,8620,3753,431000,-91.25763301,50.0,7.685178465843201,0.0001,426800,26.29513505935669
114,8630,3757,431500,-92.01034265,50.0,7.6479566645622254,0.0001,427400,26.20988178253174
114,8640,3761,432000,-93.51043184,50.0,7.730877914428711,0.0001,427800,26.369828567504882
114,8650,3767,432500,-84.71319713999999,50.0,7.84442708492279,0.0001,428400,26.40002244949341
114,8660,3770,433000,-91.92289516000001,50.0,7.846525733470917,0.0001,428800,26.33980264663696
114,8670,3775,433500,-95.95008119999999,50.0,7.755862736701966,0.0001,429400,26.251160106658936
114,8680,3780,434000,-93.69807956999998,50.0,7.817398097515106,0.0001,429800,26.412502269744873
114,8690,3785,434500,-91.42418596999998,50.0,7.8565723109245305,0.0001,430400,26.399996604919433
114,8700,3789,435000,-90.83773468999998,50.0,7.8639150238037105,0.0001,430800,26.3566037940979
114,8710,3793,435500,-89.68343475000002,50.0,7.973350012302399,0.0001,431400,26.379249057769776
114,8720,3797,436000,-88.52542952,50.0,7.984683578014374,0.0001,431800,26.452831783294677
114,8730,3802,436500,-88.32805141,50.0,7.981132290363312,0.0001,432400,26.285431575775146
114,8740,3806,437000,-89.61582458,50.0,8.057845785617829,0.0001,432800,26.394290142059326
114,8750,3811,437500,-88.95066906,50.0,8.040373549461364,0.0001,433400,26.4713197517395
114,8760,3815,438000,-83.79335868,50.0,8.093617541790008,0.0001,433800,26.44445108413696
114,8770,3820,438500,-82.27875155,50.0,8.110255420207977,0.0001,434400,26.37943462371826
114,8780,3824,439000,-81.93916417999999,50.0,8.149823968410493,0.0001,434800,26.45548017501831
114,8790,3829,439500,-83.86590514999997,50.0,8.11516889810562,0.0001,435400,26.305901565551757
114,8800,3832,440000,-80.69216401,50.0,8.213388648033142,0.0001,435800,26.405473289489745
114,8810,3837,440500,-82.40205072999998,50.0,8.258315222263336,0.0001,436400,26.36051887512207
114,8820,3840,441000,-79.07156130000001,50.0,8.185781574249267,0.0001,436800,26.461421756744386
114,8830,3845,441500,-80.08889296999999,50.0,8.21861543893814,0.0001,437400,26.477297611236573
114,8840,3849,442000,-79.59532887,50.0,8.199479112625122,0.0001,437800,26.35929328918457
114,8850,3854,442500,-78.03164341,50.0,8.24034832239151,0.0001,438400,26.38178699493408
114,8860,3857,443000,-83.07163294,50.0,8.323783061504365,0.0001,438800,26.428000183105468
114,8870,3862,443500,-82.29037586999999,50.0,8.365468378067016,0.0001,439400,26.41872137069702
114,8880,3866,444000,-82.25564383,50.0,8.409053094387055,0.0001,439800,26.434038429260255
114,8890,3871,444500,-80.32471768,50.0,8.37862221479416,0.0001,440400,26.35993045806885
114,8900,3875,445000,-83.01503988,50.0,8.443708987236024,0.0001,440800,26.41173149108887
114,8910,3880,445500,-81.85964187,50.0,8.4918745303154,0.0001,441400,26.423362579345703
114,8920,3886,446000,-86.05429897,50.0,8.530853865146637,0.0001,441800,26.5122114944458
114,8930,3891,446500,-83.20671037999999,50.0,8.424377481937409,0.0001,442400,26.507147903442384
114,8940,3895,447000,-82.63464848,50.0,8.507662720680237,0.0001,442800,26.41407054901123
114,8950,3900,447500,-84.34289641,50.0,8.596628851890564,0.0001,443400,26.41160339355469
114,8960,3903,448000,-81.09454389000001,50.0,8.68392261505127,0.0001,443800,26.444292640686037
114,8970,3908,448500,-84.02655367,50.0,8.67824853181839,0.0001,444400,26.498677310943602
114,8980,3912,449000,-86.70936279,50.0,8.697768852710723,0.0001,444800,26.434741687774657
114,8990,3917,449500,-90.85004309999998,50.0,8.726776325702668,0.0001,445400,26.513045024871825
114,9000,3920,450000,-88.77266421999998,50.0,8.775271148681641,0.0001,445800,26.492062072753907
114,9010,3925,450500,-98.61799555999998,50.0,8.767683522701263,0.0001,446400,26.453349018096922
114,9020,3929,451000,-94.32483291999999,50.0,8.922629704475403,0.0001,446800,26.612612190246583
114,9030,3934,451500,-96.17358195000001,50.0,8.78419749736786,0.0001,447400,26.52378042221069
114,9040,3938,452000,-95.78328956,50.0,8.71902060508728,0.0001,447800,26.595096530914308
114,9050,3943,452500,-93.83426037000001,50.0,8.83379322528839,0.0001,448400,26.523817977905274
114,9060,3947,453000,-91.64660995,50.0,8.815083248615265,0.0001,448800,26.481971549987794
114,9070,3953,453500,-89.07364539000002,50.0,8.89737096786499,0.0001,449400,26.481730461120605
114,9080,3956,454000,-83.98629978,50.0,8.850820002555848,0.0001,449800,26.427162590026857
114,9090,3961,454500,-84.98284078,50.0,8.944058661460877,0.0001,450400,26.513649826049804
114,9100,3965,455000,-86.06109273999999,50.0,8.99668706893921,0.0001,450800,26.542758178710937
114,9110,3970,455500,-77.9800007,50.0,9.010512716770172,0.0001,451400,26.434929218292236
114,9120,3973,456000,-79.19101774,50.0,8.987032225131989,0.0001,451800,26.471055755615236
114,9130,3978,456500,-78.66511647,50.0,9.091430134773255,0.0001,452400,26.54546962738037
114,9140,3982,457000,-76.47916146,50.0,9.069390263557434,0.0001,452800,26.55243896484375
114,9150,3986,457500,-76.86101625,50.0,9.185972309112548,0.0001,453400,26.64392038345337
114,9160,3990,458000,-80.52510561,50.0,9.23522958278656,0.0001,453800,26.514175090789795
114,9170,3995,458500,-81.50114133000001,50.0,9.235192034244537,0.0001,454400,26.508992671966553
114,9180,3999,459000,-83.94783665000001,50.0,9.14525613307953,0.0001,454800,26.44242666244507
114,9190,4004,459500,-79.17507033000001,50.0,9.232618184089661,0.0001,455400,26.441825523376465
114,9200,4007,460000,-78.5348486,50.0,9.281858253479005,0.0001,455800,26.64805757522583
114,9210,4012,460500,-79.87707402999999,50.0,9.371172626018524,0.0001,456400,26.58540050506592
114,9220,4017,461000,-83.51000136999997,50.0,9.334640550613404,0.0001,456800,26.639938163757325
114,9230,4022,461500,-86.80944267000001,50.0,9.488756403923034,0.0001,457400,26.605845241546632
114,9240,4025,462000,-86.81103706,50.0,9.491886558532714,0.0001,457800,26.49305814743042
114,9250,4031,462500,-84.24052762000001,50.0,9.523871774673461,0.0001,458400,26.63831106185913
114,9260,4034,463000,-80.38712929,50.0,9.479314913749695,0.0001,458800,26.61090299606323
114,9270,4039,463500,-77.55131626999999,50.0,9.53599005460739,0.0001,459400,26.57910234451294
114,9280,4042,464000,-76.96230563,50.0,9.48282214641571,0.0001,459800,26.546068572998045
114,9290,4048,464500,-78.33727023,50.0,9.569232439994812,0.0001,460400,26.560760593414308
114,9300,4052,465000,-77.90122546000002,50.0,9.438287670612334,0.0001,460800,26.463187046051026
114,9310,4057,465500,-74.06567197,50.0,9.65487250328064,0.0001,461400,26.651314907073974
114,9320,4060,466000,-71.33930491999999,50.0,9.595978732109069,0.0001,461800,26.625955486297606
114,9330,4067,466500,-67.9724711,50.0,9.634534051418305,0.0001,462400,26.434998016357422
114,9340,4071,467000,-69.75250953999999,50.0,9.78611756324768,0.0001,462800,26.50040195465088
114,9350,4077,467500,-74.37187763,50.0,9.66695019721985,0.0001,463400,26.522728977203368
114,9360,4080,468000,-75.54570093999999,50.0,9.662972540855408,0.0001,463800,26.546677227020265
114,9370,4085,468500,-75.12436575000001,50.0,9.797218792438507,0.0001,464400,26.636681880950928
114,9380,4090,469000,-74.86116937999999,50.0,9.760321230888367,0.0001,464800,26.545361557006835
114,9390,4095,469500,-75.42024088,50.0,9.72776491880417,0.0001,465400,26.616447200775145
114,9400,4098,470000,-74.90505641,50.0,9.897850513458252,0.0001,465800,26.593579444885254
114,9410,4103,470500,-79.66778716,50.0,9.925943865776063,0.0001,466400,26.548830909729006
114,9420,4107,471000,-79.68912261999999,50.0,9.85776680469513,0.0001,466800,26.49912609100342
114,9430,4113,471500,-79.15995269999999,50.0,9.8918234872818,0.0001,467400,26.624686794281004
114,9440,4117,472000,-79.62045535000001,50.0,9.939568762779237,0.0001,467800,26.591723613739013
114,9450,4123,472500,-84.13109387,50.0,10.07036836862564,0.0001,468400,26.52403196334839
114,9460,4126,473000,-84.88650618000001,50.0,10.120650997161865,0.0001,468800,26.614783535003664
114,9470,4131,473500,-84.91769692999998,50.0,10.065860366821289,0.0001,469400,26.657367725372314
114,9480,4135,474000,-85.63646654999998,50.0,10.020502095222474,0.0001,469800,26.674640235900878
114,9490,4140,474500,-93.42864739000001,50.0,10.361812505722046,0.0001,470400,26.702360038757323
114,9500,4143,475000,-94.58921064,50.0,10.27194076538086,0.0001,470800,26.60343059539795
114,9510,4149,475500,-90.42904872,50.0,10.281405882835388,0.0001,471400,26.659527912139893
114,9520,4153,476000,-88.67773944000002,50.0,10.36642493724823,0.0001,471800,26.646494121551513
114,9530,4158,476500,-94.29165339000001,50.0,10.420437359809876,0.0001,472400,26.60860460281372
114,9540,4162,477000,-94.72120223000002,50.0,10.3280623960495,0.0001,472800,26.765475273132324
114,9550,4168,477500,-88.55854586999997,50.0,10.425882110595703,0.0001,473400,26.705221004486084
114,9560,4171,478000,-88.59727057000002,50.0,10.419054121971131,0.0001,473800,26.663028564453125
114,9570,4176,478500,-88.0651845,50.0,10.470054597854615,0.0001,474400,26.562717361450197
114,9580,4180,479000,-89.23485696999998,50.0,10.443214564323425,0.0001,474800,26.733087615966795
114,9590,4184,479500,-79.36874642,50.0,10.538021202087402,0.0001,475400,26.625606060028076
114,9600,4188,480000,-79.92552352999999,50.0,10.587915000915528,0.0001,475800,26.676005210876465
114,9610,4193,480500,-83.08299744,50.0,10.661007494926453,0.0001,476400,26.640542888641356
114,9620,4197,481000,-83.48463715,50.0,10.607754778861999,0.0001,476800,26.641337432861327
114,9630,4202,481500,-78.74125107,50.0,10.66368600845337,0.0001,477400,26.77234462738037
114,9640,4206,482000,-82.92814208999998,50.0,10.746274371147155,0.0001,477800,26.513220100402833
114,9650,4211,482500,-82.20871116999999,50.0,10.65658166885376,0.0001,478400,26.664316539764403
114,9660,4214,483000,-81.89758046,50.0,10.643690133094788,0.0001,478800,26.592586402893065
114,9670,4219,483500,-85.23119972,50.0,10.745018377304078,0.0001,479400,26.63565969467163
114,9680,4223,484000,-86.93215724,50.0,10.895533719062804,0.0001,479800,26.809712867736817
114,9690,4229,484500,-90.19144542,50.0,10.815076684951782,0.0001,480400,26.714458541870115
114,9700,4232,485000,-92.02829569000001,50.0,10.880828886032104,0.0001,480800,26.880887451171876
114,9710,4238,485500,-91.32254149,50.0,10.873799443244934,0.0001,481400,26.849877681732178
114,9720,4242,486000,-91.74640471999999,50.0,10.885461468696594,0.0001,481800,26.752669563293455
114,9730,4247,486500,-96.45705404,50.0,11.06860831260681,0.0001,482400,26.787028503417968
114,9740,4250,487000,-92.15953103000001,50.0,11.03771921634674,0.0001,482800,26.829660968780516
114,9750,4255,487500,-92.91464816999998,50.0,11.013114495277405,0.0001,483400,26.728812084197997
114,9760,4259,488000,-91.17386295,50.0,11.046774673461915,0.0001,483800,26.734855632781983
114,9770,4264,488500,-90.42091966999999,50.0,11.181647739410401,0.0001,484400,26.760810718536376
114,9780,4268,489000,-85.25185855999999,50.0,11.129916253089904,0.0001,484800,26.968034687042238
114,9790,4273,489500,-83.09736191,50.0,11.054659533500672,0.0001,485400,26.824676456451417
114,9800,4276,490000,-83.62368451,50.0,11.105943760871888,0.0001,485800,26.821751556396485
114,9810,4281,490500,-82.42793792999998,50.0,11.29937430858612,0.0001,486400,26.798078384399414
114,9820,4285,491000,-81.92604139999999,50.0,11.124029626846314,0.0001,486800,26.741316623687744
114,9830,4290,491500,-79.82594313,50.0,11.186951518058777,0.0001,487400,26.814350051879885
114,9840,4294,492000,-80.52075482000001,50.0,11.305038437843322,0.0001,487800,26.753395042419434
